ondernemingsnummer;aantal;omzet;balanstotaal;framework;soort;sector
405775051;188;19680699.0;12379870;Nee;None;Huisartspraktijken
465515965;31;37815739.0;19431948;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
444878226;45;19616575.0;29449417;Nee;None;Reclamebureaus
867583935;36;38861487.0;23873690;Nee;None;Fotokopiï¿½ren, documentvoorbereiding en andere gespecialiseerde ondersteunende activiteiten ten behoeve van kantoren
448357358;165;19531888.0;10692462;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
867113583;79;19519166.0;21236683;Nee;None;Activiteiten van hoofdkantoren
412863276;5;19466214.0;7314757;Nee;None;Groothandel in chemische producten voor industrieel gebruik
429666250;20;19437910.0;7420741;Nee;None;Groothandel in sport
811530605;80;19420220.0;11936354;Nee;None;Overige drukkerijen
897686104;44;15577898.0;5936711;Nee;None;Overige adviesbureaus op het gebied van bedrijfsbeheer, adviesbureaus op het gebied van bedrijfsvoering
445123595;36;19371692.0;8928050;Nee;None;Niet
424742313;43;19313492.0;23449741;Nee;None;Groothandel in delen en toebehoren van auto's
400573277;195;19137851.0;11455460;Nee;None;Vervaardiging van andere bovenkleding
432257041;46;19047290.0;17619750;Nee;None;Vervaardiging van computers en randapparatuur
812400635;120;19043975.0;10068070;Nee;None;Speur
478340850;39;19000824.0;14546492;Nee;None;Groothandel in niet
476932271;4;18966911.0;7232045;Nee;None;Groothandel in delen en toebehoren van auto's
441153624;66;18926353.0;8104110;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
416980927;201;18907020.0;6347247;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
463420369;50;18796617.0;145651540;Nee;None;Groothandel in farmaceutische producten
456561776;27;18788659.0;135156699;Nee;None;Verenigingen op het vlak van milieu en mobiliteit
458002128;13;18788427.0;5866469;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
421067003;23;18719381.0;21779262;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
466025612;32;18703282.0;77539180;Nee;None;Draadloze telecommunicatie
452144516;44;18670988.0;14308372;Nee;None;Groothandel in dranken, algemeen assortiment
475119361;0;0.0;0;Nee;0;Carrosserieherstelling
451710984;197;18572821.0;13080190;Nee;None;Reclamewezen
453392252;14;18500918.0;4403912;Nee;None;Groothandel in farmaceutische producten
406024479;133;70.0;0;Nee;None;Overige vervoerondersteunende activiteiten
450274592;0;0.0;0;Nee;0;Vervaardiging van frisdranken, productie van mineraalwater en ander gebotteld water
860512437;56;18289694.0;8011174;Nee;None;Goederenvervoer door de lucht
441775216;4;18249676.0;8268125;Nee;None;Reclamebureaus
454057394;48;18216529.0;99369986;Nee;None;Verhuur en exploitatie van eigen of geleasd niet
537875391;37;18193629.0;8287079;Nee;None;Activiteiten van advocaten
438475137;73;18142860.0;9033885;Nee;None;Accountants, boekhouders en belastingconsulenten
476301474;20;18122075.0;14544243;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
403184458;34;18118258.0;7508814;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
455669079;2;18046043.0;4582817;Nee;None;Groothandel in akkerbouwproducten en veevoeders, algemeen assortiment
407716932;41;18000948.0;45669446;Nee;None;Activiteiten van hoofdkantoren
463581707;66;17990403.0;69486803;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
454157562;133;17988157.0;11013108;Nee;None;Overige drukkerijen
400714027;22;17946250.0;8274253;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
417053082;25;17936262.0;5341055;Nee;None;Bouw van autowegen en andere wegen
412890891;24;17931966.0;9033156;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
434019372;273;17883148.0;7725468;Nee;None;Rusthuizen voor ouderen (R.O.B.)
416303115;15;17878380.0;4114373;Nee;None;Groothandel in zuivelproducten en eieren
428879263;21;17849156.0;5377051;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
465791624;0;0.0;0;Nee;0;Groothandel in farmaceutische producten
421095014;96;17817573.0;25088957;Nee;None;Elektrotechnische installatiewerken aan gebouwen
418204018;29;17707986.0;10738392;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
897298696;20;17697188.0;13258428;Nee;None;Computerconsultancy
453445504;47;17696286.0;13552632;Nee;None;Detailhandel in elektrische huishoudapparaten in gespecialiseerde winkels
402250783;0;0.0;0;Nee;0;Distributie van films en video
406080305;117;17669088.0;23936141;Nee;None;Verzekeringsagenten en
424293935;0;0.0;0;Nee;0;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
879144256;6;17542166.0;37284513;Nee;None;Draadloze telecommunicatie
427181862;21;17514006.0;4298004;Nee;None;Groothandel in andere kantoormachines en kantoorbenodigdheden, met uitzondering van computers en randapparatuur
463785605;46;17511771.0;83876779;Nee;None;Computerconsultancy
505806401;43;19313492.0;23449741;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
403320060;26;17502030.0;210611592;Nee;None;Verhuur en exploitatie van eigen of geleasd onroerend goed
474766993;48;17458277.0;27273877;Nee;None;Productie van televisieprogramma's
465878231;73;17443661.0;33754681;Nee;None;Overige adviesbureaus op het gebied van bedrijfsbeheer, adviesbureaus op het gebied van bedrijfsvoering
403594135;36;17430448.0;8641591;Nee;None;Groothandel in ijzerwaren
465607621;76;17396908.0;23629069;Nee;None;Schrijven van computerprogramma's
451158777;10;17379245.0;7120214;Nee;None;Diensten in verband met de luchtvaart
414616897;18;17353841.0;5871074;Nee;None;Overige posterijen en koeriers
553548910;148;17229264.0;112799583;Nee;None;Activiteiten van hoofdkantoren
402931664;46;17185621.0;9794415;Nee;None;Vervaardiging van hydraulische apparatuur
408236079;196;17182921.0;33167902;Nee;None;Uitzendbureaus
454575058;46;17146184.0;18559129;Nee;None;Bouwrijp maken van terreinen
461529265;40;17114567.0;9169105;Nee;None;Reclamebureaus
454611977;38;17052656.0;10115141;Nee;None;Niet
426255612;12;17049807.0;12963132;Nee;None;Detailhandel in schoeisel in gespecialiseerde winkels
672423992;31;17041614.0;36124866;Nee;None;Bedrijfs
464180236;25;17030556.0;9735191;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
406988541;44;17021566.0;20177146;Nee;None;Vervaardiging van producten van vlees of van vlees van gevogelte
806891035;34;15005784.0;11314096;Nee;None;Detailhandel in dames
505890632;59;16938400.0;13350181;Nee;None;Schrijven van computerprogramma's
468106261;27;19487745.0;13628563;Nee;None;Vervaardiging van andere transportmiddelen, n.e.g.
831340181;25;16934528.0;5716978;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
401927616;0;0.0;0;Nee;0;Verspanend bewerken van metalen
414348960;40;16903249.0;23903310;Nee;None;Detailhandel via postorderbedrijven of via internet
412593755;106;16845265.0;10244825;Nee;None;Vervaardiging van producten van vlees of van vlees van gevogelte
420346134;0;0.0;0;Nee;0;Groothandel in farmaceutische producten
406854622;13;16756145.0;5579837;Nee;None;Niet
425154859;45;16729850.0;13211872;Nee;None;Bouwmarkten en andere doe
880146227;32;16709410.0;12095714;Nee;None;Groothandel in behang, verf en woningtextiel
878848308;186;18929435.0;9129086;Nee;None;Schrijven van computerprogramma's
474934962;34;16653969.0;8941482;Nee;None;Groothandel in farmaceutische producten
541331165;61;16596047.0;7638100;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
433029675;30;16559877.0;3913184;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
455811017;25;16506612.0;6661576;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
423241979;11;16487869.0;5622242;Nee;None;Groothandel in chemische producten voor industrieel gebruik
862737992;50;16454751.0;7588352;Nee;None;Vervaardiging van verpakkingsmateriaal van kunststof
421322567;26;16422371.0;6371365;Nee;B2B;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
731751370;79;16398536.0;15192161;Nee;None;Schrijven van computerprogramma's
444559314;0;0.0;0;Nee;0;Holdings
426978360;72;16378301.0;10085873;Nee;None;Terugwinning van inerte afvalstoffen
416788709;119;16351744.0;12296424;Nee;None;Overig personenvervoer te land, n.e.g.
401870010;63;16298068.0;9435727;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
403233057;90;16224319.0;5424157;Nee;None;Groothandel in andere machines en werktuigen
469601051;18;12947120.0;2328503;Nee;None;Groothandel in ijzerwaren
400758567;44;16194988.0;7379015;Nee;None;Vervaardiging van cacao, chocolade en suikerwerk
415872355;99;16169191.0;70301585;Nee;None;Verhuur en lease van personenauto's en lichte bestelwagens (< 3,5 ton)
401890301;30;16147364.0;7700540;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
427592529;52;16084878.0;12700077;Nee;None;Vervaardiging van beddengoed, tafellinnen en textielwaren voor huishoudelijk gebruik
416854629;79;16072181.0;7833985;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
445842979;90;16055940.0;8457342;Nee;None;Vervaardiging van kunststofartikelen voor de bouw
403451605;50;16024563.0;8368664;Nee;None;Groothandel in delen en toebehoren van auto's
438011913;32;15925375.0;5784535;Nee;None;Vervaardiging van gegolfd papier en golfkarton en van verpakkingsmateriaal van papier en karton
464829443;195;15918187.0;47136314;Nee;None;Personenvervoer te land binnen steden of voorsteden
452211723;82;15913813.0;14076074;Nee;None;Verstrekken van hypothecair krediet
445374906;42;15828594.0;8419324;Nee;None;Niet
453135302;129;15699987.0;39019619;Nee;None;Groothandel in kleding, met uitzondering van werk
400634447;53;15470124.0;281551259;Nee;None;Verhuur en exploitatie van sociale woningen
442972076;53;15469256.0;8070771;Nee;None;Vervaardiging van machines en apparaten voor de koeltechniek en de klimaatregeling, voor niet
476334039;47;15444358.0;10403911;Nee;None;Vervaardiging van artikelen van beton voor de bouw
550927237;62;15388281.0;6869875;Nee;None;Markt
400984439;155;15342927.0;16160464;Nee;None;Personenvervoer te land binnen steden of voorsteden
405592236;24;15311982.0;10640961;Nee;None;Groothandel in hout
205774810;81;15259252.0;82713992;Nee;None;Overig algemeen overheidsbestuur
439308644;19;15255626.0;6367576;Nee;None;Verhuur en lease van personenauto's en lichte bestelwagens (< 3,5 ton)
898379257;83;15238498.0;41657184;Nee;None;Gespecialiseerde beeld
662478128;20;15226240.0;48715039;Nee;None;Groothandel in computers, randapparatuur en software
405299454;50;15163765.0;15643739;Nee;None;Groothandel in dranken, algemeen assortiment
477720743;25;15151373.0;9068053;Nee;None;Groothandel in andere kantoormachines en kantoorbenodigdheden, met uitzondering van computers en randapparatuur
667767103;64;15076061.0;12653456;Nee;None;Schrijven van computerprogramma's
459076848;0;0.0;0;Nee;0;Holdings
423360260;0;70.0;0;Nee;0;Accountants, boekhouders en belastingconsulenten
633508483;23;15010495.0;11718668;Nee;None;Groothandel in farmaceutische producten
403077461;33;15004576.0;6902304;Nee;None;Groothandel in farmaceutische producten
542943543;20;14940899.0;6855586;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
840559537;41;14933460.0;5855417;Nee;None;Gegevensverwerking, webhosting en aanverwante activiteiten
421715616;0;70.0;0;Nee;0;Groothandel in computers, randapparatuur en software
455719361;28;14920387.0;8185701;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
877485160;32;14896768.0;30242832;Nee;None;Algemene bouw van residentiï¿½le gebouwen
403184260;8;14798134.0;4186565;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
421866856;18;14766468.0;9461712;Nee;None;Vervaardiging van veevoeders
400541308;0;0.0;0;Nee;0;Groothandel in kleding, met uitzondering van werk
439974875;8;14745281.0;30177588;Nee;None;Ontwikkeling van residentiï¿½le bouwprojecten
401678879;141;70.0;0;Nee;None;Verhuur en lease van personenauto's en lichte bestelwagens (< 3,5 ton)
822561186;27;14574214.0;9661503;Nee;None;Groothandel in delen en toebehoren van auto's
445834269;142;14557396.0;9098676;Nee;None;Reclamebureaus
472283595;43;14554701.0;28190870;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
430100473;73;14544123.0;4307769;Nee;None;Computerconsultancy
403547615;61;14481242.0;10076781;Nee;None;Overige drukkerijen
456912164;6;14441109.0;6409794;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
439157206;4;14437004.0;5021198;Nee;None;Groothandel in vaste, vloeibare en gasvormige brandstoffen en aanverwante producten
834385090;48;14607136.0;4146262;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
407117809;48;14290405.0;4604806;Nee;None;Installatie van verwarming, klimaatregeling en ventilatie
417753363;39;14284929.0;6086380;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
837069121;60;14269933.0;5880843;Nee;None;Beheer van computerfaciliteiten
402040452;21;14244753.0;5116344;Nee;None;Groothandel in hout
836591841;29;13355067.0;3085373;Nee;None;Detailhandel in elektrische huishoudapparaten in gespecialiseerde winkels
417709813;35;14166550.0;34822038;Nee;None;Verhuur en lease van vrachtwagens en overige motorvoertuigen (> 3,5 ton)
503829975;20;14156079.0;12344265;Nee;None;Mediarepresentatie
419484913;51;14126351.0;12127555;Nee;None;Detailhandel in elektrische huishoudapparaten in gespecialiseerde winkels
412827446;19;14091050.0;2910493;Nee;None;Groothandel in niet
452992572;0;0.0;;Nee;0;Groothandel in chemische producten voor industrieel gebruik
429919440;23;14085231.0;8338667;Nee;None;Groothandel in farmaceutische producten
846930358;25;14074227.0;5236362;Nee;None;Algemene bouw van andere niet
878794066;162;13967333.0;12216027;Nee;None;Groothandel in delen en toebehoren van auto's
435594732;33;13925792.0;5763213;Nee;None;Groothandel in zuivelproducten en eieren
898566923;17;13920312.0;6535854;Nee;None;Elektrotechnische installatiewerken aan gebouwen
430543012;97;13915287.0;8784951;Nee;None;Accountants en belastingconsulenten
415586503;21;13887954.0;9398160;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
894388005;64;13852810.0;6827748;Nee;None;Schrijven van computerprogramma's
474190339;106;13837939.0;8286129;Nee;None;Schrijven van computerprogramma's
462672578;24;13802809.0;42560226;Nee;None;Overige zakelijke dienstverlening, n.e.g.
461791066;63;13795098.0;6673141;Nee;None;Landschapsverzorging
420042761;21;13411677.0;7100788;Nee;None;Groothandel in machines, werktuigen en toebehoren voor de landbouw
422120838;31;12579882.0;6525984;Nee;None;Verhuur en exploitatie van eigen of geleasd niet
450469186;36;13708670.0;7097072;Nee;None;Beheer van computerfaciliteiten
844900979;6;13688873.0;7120152;Nee;None;Activiteiten van advocaten
438835324;22;13634181.0;5594040;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
441052862;18;13618743.0;7404092;Nee;None;Groothandel in andere consumentenartikelen, n.e.g.
473049006;59;13580283.0;16893541;Nee;None;Groothandel in andere kantoormachines en kantoorbenodigdheden, met uitzondering van computers en randapparatuur
405758423;41;13525002.0;7571359;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
479403001;14;13514903.0;19931911;Nee;None;Arbeidsbureaus
470777820;0;0.0;0;Nee;0;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
421014939;91;13425964.0;11817589;Nee;None;Vervaardiging van kantoor
453767582;29;17087644.0;4926675;Nee;None;Bouwmarkten en andere doe
453573780;67;13401329.0;69249489;Nee;None;Activiteiten van hoofdkantoren
418008929;23;13366607.0;7732951;Nee;None;Groothandel in foto
418943295;31;13302885.0;8880221;Nee;None;Vervaardiging van artikelen van draad en van kettingen en veren
885932969;38;13270903.0;12507196;Nee;None;Holdings
454642859;0;0.0;0;Nee;0;Detailhandel in dames
407853821;31;15538243.0;8272390;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
469903830;32;13224761.0;6784728;Nee;None;Groothandel in farmaceutische producten
471121080;0;0.0;0;Nee;0;Diensten in verband met vervoer te land
450198873;0;0.0;0;Nee;0;Groothandel in andere intermediaire producten, n.e.g.
462094241;57;13118777.0;4124928;Nee;None;Schrijnwerk
885135490;44;13103990.0;4829344;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
441164215;86;13100135.0;640606499;Nee;None;Activiteiten van hoofdkantoren
676484136;100;13080047.0;7632219;Nee;None;Groothandel in computers, randapparatuur en software
461391782;10;13058932.0;8574076;Nee;None;Algemene bouw van residentiï¿½le gebouwen
419897954;42;13055872.0;13930799;Nee;None;Groothandel in farmaceutische producten
876054114;46;13041328.0;7347812;Nee;None;Adviesbureaus op het gebied van public relations en communicatie
419705043;0;0.0;0;Nee;0;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
405837310;7;13004436.0;7806694;Nee;None;Vervaardiging van andere delen en toebehoren van auto's
403456355;8;12991998.0;2747729;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
428268163;0;0.0;0;Nee;0;Groothandel in dranken, algemeen assortiment
432658107;23;12931888.0;7972061;Nee;None;Vervaardiging van gegolfd papier en golfkarton en van verpakkingsmateriaal van papier en karton
425269378;19;12927133.0;4257545;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
448866906;9;12922292.0;11218158;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
400624153;91;12912199.0;26745875;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
454179239;0;0.0;0;Nee;0;Vervaardiging van producten van vlees of van vlees van gevogelte
421582586;76;12856481.0;8980856;Nee;None;Elektrotechnische installatiewerken aan gebouwen
417074363;6;13055418.0;2502898;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
650570189;41;12752793.0;2510925;Nee;None;Detailhandel in niet
407174920;64;12724454.0;9252810;Nee;None;Vervaardiging van gegolfd papier en golfkarton en van verpakkingsmateriaal van papier en karton
403101811;47;12706456.0;7017171;Nee;None;Vervaardiging van elektromotoren en van elektrische generatoren en transformatoren
416203541;25;12679868.0;13178394;Nee;None;Groothandel in andere motorvoertuigen (> 3,5 ton)
429465421;37;12669001.0;9430338;Nee;None;Groothandel in machines, werktuigen en toebehoren voor de landbouw
455138450;0;0.0;0;Nee;0;Computerconsultancy
417118905;15;12659427.0;3961746;Nee;None;Groothandel in elektrische huishoudelijke apparaten en audio
432801132;9;12635827.0;6335661;Nee;None;Groothandel in vlees en vleesproducten, uitgezonderd vlees van wild en van gevogelte
862000396;26;12599331.0;10714873;Nee;None;Groothandel in meet
434631165;52;12530275.0;9145621;Nee;None;Groothandel in andere machines en werktuigen
477291072;37;12503864.0;3460275;Nee;None;Personenvervoer door de lucht
400629794;20;12482541.0;184088159;Nee;None;Verhuur en exploitatie van sociale woningen
464006626;11;12464759.0;6333310;Nee;None;Groothandel in andere motorvoertuigen (> 3,5 ton)
402626313;43;12436264.0;11250857;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
402940374;6;13055418.0;2502898;Nee;None;Vervaardiging van andere machines en apparaten voor algemeen gebruik, n.e.g.
859679920;28;12421570.0;33919563;Nee;None;Gegevensverwerking, webhosting en aanverwante activiteiten
415997960;19;12409907.0;7629513;Nee;None;Vervaardiging van specerijen, sauzen en kruiderijen
400740454;154;12394355.0;9642957;Nee;None;Overig personenvervoer te land, n.e.g.
402672734;20;12388628.0;8206651;Nee;None;Schrijnwerk
864240405;40;12289680.0;22631011;Nee;None;Gegevensverwerking, webhosting en aanverwante activiteiten
426732890;14;12281460.0;6568644;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
437173456;38;12231000.0;2767114;Nee;None;Groothandel in machines voor de mijnbouw, de bouwnijverheid en de weg
403562065;69;12191316.0;3406582;Nee;None;Detailhandel in delen en toebehoren van auto's
405613814;27;12185352.0;3650489;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
421619903;81;12169152.0;11231841;Nee;None;Bouw van autowegen en andere wegen
400984538;78;12102378.0;11145434;Nee;None;Personenvervoer te land binnen steden of voorsteden
474247549;12;12097386.0;6440024;Nee;None;Groothandel in groenten en fruit, m.u.v. consumptieaardappelen
463772143;38;12231000.0;2767114;Nee;None;Vervaardiging van machines voor de kunststof
873043946;18;12013593.0;8976456;Nee;None;Vervaardiging van andere elektrische apparatuur
433737577;57;12002879.0;7594016;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
435972933;17;11955385.0;8963418;Nee;None;Groothandel in farmaceutische producten
462198367;14;11951854.0;9539151;Nee;None;Groothandel in farmaceutische producten
703921971;123;11929909.0;6027300;Nee;None;Overige ondersteunende activiteiten in verband met verzekeringen en pensioenfondsen
425512076;61;11921515.0;6012495;Nee;None;Diensten in verband met de luchtvaart
885745206;61;11888296.0;6262219;Nee;None;Vervaardiging van metalen deuren en vensters
476999676;35;11834750.0;5578997;Nee;None;Reisbureaus
809309701;19;11831184.0;5691783;Nee;None;Mediarepresentatie
424153977;27;11808717.0;3197137;Nee;None;Groothandel in ijzerwaren
458979551;46;11874486.0;10076105;Nee;None;Detailhandel in dames
468489808;48;9619033.0;12589343;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
424751023;39;11745429.0;12869268;Nee;None;Opslag in koelpakhuizen en overige opslag
400950389;30;11735319.0;6793834;Nee;None;Schrijnwerk
434337888;98;11730682.0;10217147;Nee;None;Groothandel in parfumerieï¿½n en cosmetica
423644035;102;11690304.0;17943343;Nee;None;Fitnesscentra
442450058;42;11683826.0;6666879;Nee;None;Vervaardiging van andere tanks, reservoirs en bergingsmiddelen, van metaal
464896155;28;11678752.0;9208917;Nee;None;Groothandel in auto's en lichte bestelwagens (= 3,5 ton)
413653827;293;11655537.0;27719759;Nee;None;Rusthuizen voor ouderen (R.O.B.)
467527033;48;11581413.0;8877160;Nee;None;Vervaardiging van overige artikelen van metaal, n.e.g.
475919018;0;0.0;0;Nee;0;Groothandel in farmaceutische producten
863269712;12;11559603.0;61367779;Nee;None;Distributie van elektriciteit
426293818;20;11553156.0;7656058;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
899235431;23;11548997.0;10907365;Nee;None;Computerconsultancy
435723406;243;11539117.0;14542023;Nee;None;Rusthuizen voor ouderen (R.O.B.)
473679506;0;12793755.0;3855504;Nee;0;Detailhandel in dames
440204905;48;11458337.0;5064453;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
419225387;140;11436914.0;18656534;Nee;None;Reisbureaus
863436887;78;11405872.0;11065355;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
415620551;18;11367377.0;8325932;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
818489958;16;11359277.0;7819020;Nee;None;Groothandel in hijs
417530659;22;11323445.0;16824984;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
402919885;35;11320334.0;4187670;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
437553736;4;11309366.0;7030868;Nee;None;Groothandel in dranken, algemeen assortiment
477813387;24;11274095.0;10246178;Nee;None;Overige adviesbureaus op het gebied van bedrijfsbeheer, adviesbureaus op het gebied van bedrijfsvoering
437281542;3;11251274.0;5233979;Nee;None;Groothandel in delen en toebehoren van auto's
431666826;71;11156291.0;6966756;Nee;None;Schrijven van computerprogramma's
863293961;14;10467396.0;14628252;Nee;None;Productie van televisieprogramma's
652934318;89;11134051.0;4866582;Nee;None;Andere vormen van arbeidsbemiddeling
415962823;28;13400961.0;2660863;Nee;None;Groothandel in kantoor
402940968;35;11076765.0;4816034;Nee;None;Groothandel in chemische producten voor industrieel gebruik
402924835;24;11051381.0;6415154;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
401704120;43;11049737.0;10876661;Nee;None;Vormen en bewerken van vlakglas
414619867;0;;0;Nee;0;Vervaardiging van specerijen, sauzen en kruiderijen
459445745;36;11000091.0;3436810;Nee;None;Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (= 3,5 ton)
417860756;53;10988500.0;20843752;Nee;None;Algemene bouw van residentiï¿½le gebouwen
878712805;49;10975119.0;4703512;Nee;None;Schrijnwerk
899039451;34;10967877.0;4201264;Nee;None;Groothandel in hijs
878293131;31;10950157.0;6701327;Nee;None;Vervaardiging van overige geconfectioneerde artikelen van textiel, m.u.v. kleding
403304026;30;10937894.0;196497114;Nee;None;Verhuur en exploitatie van sociale woningen
463685338;274;70.0;0;Nee;None;Reisbureaus
463318421;160;70.0;0;Nee;None;Groothandel in computers, randapparatuur en software
441107597;27;10782133.0;12198308;Nee;None;Vervaardiging van medische en tandheelkundige instrumenten en benodigdheden
879130202;7;10728247.0;4682393;Nee;None;Groothandel in farmaceutische producten
428322207;28;10613182.0;12942863;Nee;None;Vervaardiging van artikelen van kurk, riet of vlechtwerk
413646305;93;10610853.0;12454242;Nee;None;Reisbureaus
419522723;40;10592773.0;3888685;Nee;None;Schrijnwerk
870424748;0;0.0;0;Nee;0;Groothandel in machines voor de mijnbouw, de bouwnijverheid en de weg
467959474;60;10531262.0;3670988;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
401894952;34;10509542.0;6990123;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
412420343;0;0.0;0;Nee;0;Groothandel in hout
401847046;0;0.0;0;Nee;0;Incasso
466481809;25;10435321.0;7874462;Nee;None;Draadloze telecommunicatie
475248134;12;10427031.0;6882897;Nee;None;Overige gespecialiseerde bouwwerkzaamheden
400975234;0;0.0;0;Nee;0;Groothandel in bouwmaterialen, algemeen assortiment
427518095;81;10328829.0;11399156;Nee;None;Reparatie van computers en randapparatuur
427724567;23;10321350.0;5412748;Nee;None;Groothandel in andere machines en werktuigen
550675829;58;10308543.0;13602175;Nee;None;Schrijven van computerprogramma's
472793539;10;10286669.0;4406049;Nee;None;Groothandel in chemische producten voor industrieel gebruik
453114021;43;10279197.0;6122431;Nee;None;Vervaardiging van medische en tandheelkundige instrumenten en benodigdheden
836421892;44;10493908.0;6416286;Nee;None;Detailhandel in dames
824590367;11;10232467.0;8031153;Nee;None;Schrijven van computerprogramma's
429276567;11;10180423.0;3098757;Nee;None;Algemene bouw van residentiï¿½le gebouwen
727644510;0;0.0;0;Nee;0;Schrijven van computerprogramma's
464030083;0;13456722.0;5130983;Nee;0;Groothandel in andere voedingsmiddelen, n.e.g.
448807221;0;0.0;0;Nee;0;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
421504194;20;10118150.0;5475077;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
463480945;82;10111213.0;7651089;Nee;None;Reparatie en onderhoud van lucht
413646602;33;10081395.0;5182929;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
414003225;66;10063850.0;86872535;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
537806008;0;0.0;0;Nee;0;Ontwikkeling van niet
444744208;58;10047129.0;5533183;Nee;None;Vervaardiging van verpakkingsmateriaal van kunststof
405774160;29;10029374.0;4814559;Nee;None;Terugwinning van inerte afvalstoffen
427483255;44;9663273.0;4632355;Nee;None;Groothandel in elektronische en telecommunicatieapparatuur en delen daarvan
467408257;62;9919238.0;3466754;Nee;None;Computerconsultancy
420964657;30;10770381.0;8675983;Nee;None;Groothandel in kleding, met uitzondering van werk
471951421;37;9865668.0;3490472;Nee;None;Adviesbureaus op het gebied van public relations en communicatie
452508562;174;70.0;0;Nee;None;Overige technische testen en toetsen
401989576;2;9824654.0;7165004;Nee;None;Groothandel in ruwe tabak
403556028;52;9817896.0;9291529;Nee;None;Vervaardiging van schuur
550466387;2;9799984.0;5764799;Nee;None;Mediarepresentatie
476952364;57;9786116.0;16899211;Nee;None;Diensten in verband met vervoer te land
421678794;21;9777720.0;3206484;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
826379919;20;9771999.0;3544354816;Nee;None;Holdings
